Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
11,VEGFAg1 OT6,03.20.18,NP_180320_V1_dnon_3_VEGFg1_OT6_S764_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_3, + + dNT,1.294823349,1.315963322,98729,17650,37843,490,498
11,VEGFAg1 OT6,03.20.18,NP_180320_NT_1_VEGFg1_OT6_S765_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0.002266238,0.00906495,116916,18097,44126,1,4
11,VEGFAg1 OT6,03.20.18,NP_180320_NT_2_VEGFg1_OT6_S766_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0.006286936,0.006286936,81716,14344,31812,2,2
11,VEGFAg1 OT6,03.20.18,NP_180320_NT_3_VEGFg1_OT6_S767_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0,0.004427521,61500,11301,22586,0,1
12,VEGFAg1 ON,03.20.18,NP_180320_V1_GFP_1_VEGFg1_ON_S871_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_1, + + -,13.26116373,13.28049488,112119,1558,5173,686,687
12,VEGFAg1 ON,03.20.18,NP_180320_V1_GFP_2_VEGFg1_ON_S727_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_2, + + -,10.20968058,10.2292769,103887,2343,5103,521,522
12,VEGFAg1 ON,03.20.18,NP_180320_V1_GFP_3_VEGFg1_ON_S728_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_3, + + -,5.43100116,5.43100116,87394,2195,5174,281,281
12,VEGFAg1 ON,03.20.18,NP_180320_V1_d11_1_VEGFg1_ON_S735_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_1, + + 7,7.140420694,7.140420694,146046,3109,8795,628,628
12,VEGFAg1 ON,03.20.18,NP_180320_V1_d11_2_VEGFg1_ON_S736_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_2, + + 7,4.146442934,4.146442934,107597,2379,7211,299,299
12,VEGFAg1 ON,03.20.18,NP_180320_V1_d11_3_VEGFg1_ON_S737_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_3, + + 7,3.979725925,3.998498217,73967,1967,5327,212,213
12,VEGFAg1 ON,03.20.18,NP_180320_V1_dnon_1_VEGFg1_ON_S738_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_1, + + dNT,5.082095387,5.082095387,62032,1429,3837,195,195
12,VEGFAg1 ON,03.20.18,NP_180320_V1_dnon_2_VEGFg1_ON_S739_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_2, + + dNT,7.024793388,7.041322314,93597,2182,6050,425,426
12,VEGFAg1 ON,03.20.18,NP_180320_V1_dnon_3_VEGFg1_ON_S740_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_dNT_3, + + dNT,11.51854154,11.60140874,83091,1761,4827,556,560
12,VEGFAg1 ON,03.20.18,NP_180320_NT_1_VEGFg1_ON_S741_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0,0,93519,1881,5524,0,0
12,VEGFAg1 ON,03.20.18,NP_180320_NT_2_VEGFg1_ON_S742_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0,0.022665458,141146,2854,8824,0,2
12,VEGFAg1 ON,03.20.18,NP_180320_NT_3_VEGFg1_ON_S743_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0,0,125437,2096,4887,0,0
12,VEGFAg1 OT11,03.20.18,NP_180320_V1_GFP_1_VEGFg1_OT11_S768_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_1, + + -,2.082182925,2.083529745,136941,4806,74249,1546,1547
12,VEGFAg1 OT11,03.20.18,NP_180320_V1_GFP_2_VEGFg1_OT11_S769_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_2, + + -,1.912921765,1.918223655,151648,7032,94306,1804,1809
12,VEGFAg1 OT11,03.20.18,NP_180320_V1_GFP_3_VEGFg1_OT11_S770_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_3, + + -,1.966246518,1.97374174,139874,6153,80051,1574,1580
