Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
1,VEGFAg1 ON,04.12.17,dOTS_VEGFAg1_m4d1_3_S45_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_m4d1_3, + + m4d1,13.3417046,13.37309685,2864,1685,6371,850,852
1,VEGFAg1 ON,04.12.17,dOTS_null_1_VEGFAg1_S25_L001_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0.003627219,0.00846351,14864,11518,82708,3,7
1,VEGFAg1 ON,04.12.17,dOTS_null_2_VEGFAg1_S26_L001_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0.013891645,0.019845207,10878,7078,50390,7,10
1,VEGFAg1 ON,04.12.17,dOTS_null_3_VEGFAg1_S27_L001_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0.007563295,0.015126591,12519,7224,52887,4,8
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_1_OT1_S49_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_1, + + -,16.27250453,16.29381059,6013,1178,18774,3055,3059
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_2_OT1_S50_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_2, + + -,17.04063824,17.06806283,4485,2757,40110,6835,6846
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_3_OT1_S51_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_GFP_3, + + -,16.16255071,16.1839015,4981,1126,14051,2271,2274
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d2_1_OT1_S52_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d2_1, + + 2,1.901752051,1.912840985,5980,1410,18036,343,345
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d2_2_OT1_S53_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d2_2, + + 2,2.687596842,2.696819892,5181,3759,54212,1457,1462
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d2_3_OT1_S54_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d2_3, + + 2,2.289506191,2.298124156,5848,2183,34811,797,800
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d7_1_OT1_S55_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d7_1, + + 7,11.48344424,11.50469512,11832,5018,75291,8646,8662
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d7_2_OT1_S56_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d7_2, + + 7,13.39910075,13.4172797,24760,7134,82513,11056,11071
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d7_3_OT1_S57_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d7_3, + + 7,13.67143527,13.76055347,7905,7160,85280,11659,11735
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d7s_1_OT1_S58_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d7s_1, + + 7s,10.04226976,10.08069681,4923,1284,15614,1568,1574
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d7s_2_OT1_S59_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d7s_2, + + 7s,11.24302856,11.27682947,3312,1791,23668,2661,2669
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d7s_3_OT1_S60_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d7s_3, + + 7s,9.080760155,9.111206962,9133,3445,39413,3579,3591
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d9_1_OT1_S61_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d9_1, + + 9,8.648014087,8.657796909,6516,1647,20444,1768,1770
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d9_2_OT1_S62_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d9_2, + + 9,8.634010193,8.698729876,6846,3591,49444,4269,4301
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_d9_3_OT1_S63_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_OT1d9_3, + + 9,10.18057603,10.23458827,16630,5519,68503,6974,7011
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_m4d1_1_OT1_S64_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_m4d1_1, + + m4d1,20.46601767,20.48855237,15353,11102,133128,27246,27276
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_m4d1_2_OT1_S65_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_m4d1_2, + + m4d1,19.50714751,19.56846664,8595,2409,26093,5090,5106
1,VEGFAg1 OT1,04.12.17,dOTS_VEGFAg1_m4d1_3_OT1_S66_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg1_m4d1_3, + + m4d1,17.62322857,17.70605864,6590,5293,66401,11702,11757
1,VEGFAg1 OT1,04.12.17,dOTS_null_1_VEGFAg1_OT1_S46_L001_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0.015473648,0.024757837,8552,2374,32313,5,8
1,VEGFAg1 OT1,04.12.17,dOTS_null_2_VEGFAg1_OT1_S47_L001_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0.010076963,0.020153926,14004,6104,79389,8,16
1,VEGFAg1 OT1,04.12.17,dOTS_null_3_VEGFAg1_OT1_S48_L001_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0.00633466,0.021115534,14395,5578,94717,6,20
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_1_S70_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_GFP_1, + + -,40.89151808,41.10981503,9179,2982,60010,24539,24670
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_2_S71_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_GFP_2, + + -,40.71634713,40.91273785,18063,3857,83507,34001,34165
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_3_S72_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_GFP_3, + + -,44.75677805,44.97997768,25626,4959,76165,34089,34259
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d1_1_S73_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d1_1, + + 1,42.36826978,42.44874497,12303,4741,78285,33168,33231
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d1_2_S74_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d1_2, + + 1,44.21415726,44.31832699,14095,5574,101757,44991,45097
